augmentation,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,dataset
2-2,24.369980204905,54.118297880683656,19.809955046410664,38.77196892636828,20.666801327463276,9.45924132790172,nuscenes_clear
2-2,19.2426945895323,46.84497234750409,12.86274728574259,31.065486940964043,17.23845128605774,3.328202767171699,nuscenes_rain
2-2,35.22792443476161,64.32409272535907,33.99745051253521,76.71689801984695,46.956259795016265,9.539553294270183,bdd_clear
2-2,35.54303787763761,65.39085400386075,34.45617777153267,70.28794065442527,42.305063056106405,8.823085972579204,bdd_rain
2-2,36.14642899389426,64.66872561655057,35.80936771339008,75.01902533746258,40.374574803759764,7.8823250204630675,bdd_snow
2-2,37.20695363774569,63.584385923664435,37.563561613586124,76.13496822156092,42.14742692104778,8.303488971219648,cityscapes_clear
2-2,37.893392277433676,63.16982790147427,39.11852732995261,76.05419579899258,41.94467247554583,7.126762973723144,cityscapes_fog01
2-2,36.2379902776411,61.438153620157834,37.111359477067474,75.84230275470976,40.55275137978423,5.379601518375492,cityscapes_fog02
2-2,34.556869569775536,58.31155088430934,35.34218866598549,77.54410047709258,39.17853448192387,3.462438155874496,cityscapes_fog03
2-2,39.91128712392719,70.00010615212095,40.64437129322448,81.85946087645704,53.74127448059872,20.607910766699508,acdc_fog
2-2,37.672748429817524,68.839520537028,36.67451274347728,73.82801250009624,48.01782597012645,15.130835773128707,acdc_rain
2-2,41.31064152832044,72.40717824075314,43.490259447840614,76.38565167532272,50.982966024074614,16.168783011854412,acdc_snow
2-2,14.413869895284234,38.814016435332945,6.838945579334871,29.25965929021871,19.55155948124233,3.084378367310464,providentia_fog
2-2,31.768260571858654,62.078585776099224,29.616098159922355,57.11775540274363,48.05209116464669,10.347226412212418,providentia_snow
2-2,53.011846070626575,82.1757111941322,57.00583717096187,79.40502853020689,42.371331193350045,7.518979402254597,midjourney_snow
2-2,52.60784820220357,84.30756038774093,57.879880021979226,73.93084697382369,41.071594337413025,6.495343704604138,midjourney_rain
2-2,53.30278675018268,82.36280719526216,58.462383573739075,80.65490911332954,43.10498821462567,3.793624130405305,midjourney_fog
2-3,39.49008994583191,65.64732141239759,42.594396002346194,71.56782360658124,39.70486206005132,8.731907543514188,adverse_fog
2-3,35.10357617654848,66.09221029318228,34.24654128535193,71.34747257336353,40.661611577637785,7.1112538431771135,adverse_rain
2-3,41.142040519814266,70.2865817154925,41.26726978484495,70.35385681249609,32.2844207582097,8.38483189104862,adverse_snow
2-3,33.413073659821556,65.30349128741939,30.54896694083662,59.143100182712594,27.45953359562934,7.203715835854455,dense_clear_day
2-3,39.996412030745084,69.01935548037656,41.62540894958876,70.89580534105038,37.5269375955153,8.4090205537751,dense_light_fog_day
2-3,34.89864403855196,67.19067316369006,31.53021131622352,57.2017900976009,25.509679624567312,4.643035351133429,dense_light_fog_night
2-3,47.52297916632465,73.38434058877547,53.39876055229836,73.5283364872741,37.57926669179072,5.315965705649102,dense_fog_day
2-3,35.98082319938067,64.59818695175315,38.5389130315301,54.17864668791942,33.640248425000884,5.781639762246456,dense_fog_night
2-3,28.759927567084176,60.93473534658476,23.574268935779177,44.28478528150413,21.952959303598423,5.0356561238639905,dense_rain
2-3,31.772943290897203,62.345169429403725,28.389194406334,54.32891696209746,26.141653867351188,7.809887732687318,dense_snow_day
2-3,30.992929361402723,59.26301001591776,29.78131837235663,59.450542422958094,22.586446255772362,3.940631650322505,dense_snow_night
2-3,43.59997864526704,72.63545080863784,46.10226518830957,65.16738434749976,36.47014476826006,17.724398474243955,dawn_fog
2-3,46.651021517466916,74.69305867881388,49.63759665187814,68.5927764205728,43.215993341083056,15.72054150060982,dawn_sand
2-3,42.71299370884299,74.9034714371911,42.60478264826999,61.979956902872225,33.51618184079911,4.3696751023758305,dawn_rain
2-3,40.40728645127267,69.36697482397878,40.637395802691515,57.62541916973532,27.04005460520127,5.554222014993479,dawn_snow
2-3,22.910446328358766,54.455275405944136,15.932250681404202,38.89994686601474,18.587890034876082,6.637567120171865,nuscenes_clear
2-3,18.363225881268956,46.254796573812676,11.208168203110128,31.542305907033853,15.286847109472626,3.09551028966248,nuscenes_rain
2-3,32.86596951990822,60.81997092190915,31.777142009321537,75.98563140396466,44.03819095745561,6.8232572203824144,bdd_clear
2-3,34.47756639750047,63.89038598602607,33.248278806836616,70.17867767153798,40.5355613710147,7.4542068710209115,bdd_rain
2-3,34.34542002434034,61.65219591567423,33.993670087672534,74.08366816305373,37.92119381817622,6.743281208777005,bdd_snow
2-3,36.745313503406855,62.794542486132066,37.13100795393852,76.24437927086,40.330222391017884,7.623029886547425,cityscapes_clear
2-3,37.48845297462472,62.803590512244746,38.50992177888965,76.16165473687175,40.220848887646035,6.467077740120588,cityscapes_fog01
2-3,36.32418259323295,60.89468957040531,36.95951659381861,76.5843910169178,39.78850857649155,4.812922260739729,cityscapes_fog02
2-3,34.18424599312099,57.00542669402209,34.97633043135836,77.58684905540295,37.568537426887666,2.852205816795232,cityscapes_fog03
2-3,35.69232765964086,65.55645844555241,34.13319000350706,80.49230238430299,51.444014932224825,14.91448551593288,acdc_fog
2-3,35.56961504579198,66.26179767271039,33.78034384612945,74.32467914840507,46.995871518171015,11.809919512943564,acdc_rain
2-3,39.146093388586486,69.47968150813968,39.88415994097226,76.4418811511912,50.34003216145737,12.15719666543667,acdc_snow
2-3,14.534258451681332,37.26144561881691,7.790936089755992,30.346694457244656,19.560293382005593,3.3151878465285534,providentia_fog
2-3,32.768471982411846,59.05202427646468,32.864654507281266,58.42887199184052,48.258138919867115,12.524396226602045,providentia_snow
2-3,52.79817124553426,80.96456418977596,57.18776563719179,78.7493056285653,41.45636226902176,8.761581086757056,midjourney_snow
2-3,52.55322424329759,83.27018294847332,57.601318077470644,72.94360994350562,40.14711180681526,7.403132492467818,midjourney_rain
2-3,53.08169638254142,81.44129843848586,59.08129120405394,78.92643090588838,43.19877015495936,4.550435787100784,midjourney_fog
2-4,39.38743243404533,66.9345580511012,40.027492232703686,71.74075840622346,39.60046733281868,7.817036879867034,adverse_fog
2-4,35.20575421649331,65.31713261397091,34.26093196201456,70.95500383330203,40.37628559061201,8.139727554847394,adverse_rain
2-4,41.712492090865396,70.06835014003498,42.08347555598695,71.36589406718409,32.29073111447502,6.8816079535709385,adverse_snow
2-4,36.12907207617816,68.29071669400169,32.98702611850551,59.01613965093656,30.852838283998015,10.837552032761257,dense_clear_day
2-4,42.207551272678714,71.61263028673275,43.79973972066137,70.05283615125181,39.04235920721727,13.437362970289755,dense_light_fog_day
2-4,36.01907091612252,68.40615436949494,33.126123728744055,57.26863573762395,25.851165810072168,6.863256531362582,dense_light_fog_night
2-4,47.70120730681781,73.84694877087216,52.53092748063401,72.77751753957918,37.168253468247,7.690697346512416,dense_fog_day
2-4,37.82653130372217,67.69027487466255,40.40900980352789,53.512761032267676,36.10919011251574,9.951452115733707,dense_fog_night
2-4,30.875517056960806,63.2103947510429,25.843367299845966,44.511208956167046,25.048816243900312,8.29992064419412,dense_rain
2-4,33.919747823952854,64.5768538045422,30.493720924518897,54.186254877735074,28.02156260868629,12.083965675377083,dense_snow_day
2-4,33.42636744341086,61.449948318048676,32.17898761861904,59.7941384822807,24.65714255092609,6.3538742724333,dense_snow_night
2-4,44.39301061662035,73.48001814216165,46.61413958160187,66.51223663445307,35.94126124086856,17.675065608200384,dawn_fog
2-4,46.22735666574087,74.06510674395514,47.833902841021,67.26269575447944,43.07772985147121,15.492798510301533,dawn_sand
2-4,43.11853886473026,75.60428809810735,42.27864111437751,61.30538303592801,33.63486451325217,4.12507365272965,dawn_rain
2-4,41.81397219424257,69.80648215901127,43.079481885833296,59.095535757642004,28.332493123207,3.8487695711282544,dawn_snow
2-4,24.056972148059145,54.32036861343483,18.14998713861463,37.98933066151105,20.255420396405615,8.704326725450318,nuscenes_clear
2-4,19.849947219601063,47.97272151046388,13.322422612515053,31.359480989035955,17.367467549728378,4.23241356033472,nuscenes_rain
2-4,33.4430713498725,61.48998593769881,32.014911916873686,75.27636577802251,44.45525907318537,7.385409272718559,bdd_clear
2-4,34.82680712810782,64.26850725759724,33.685760149675886,70.4465000699755,40.49644619830246,8.229671993368171,bdd_rain
2-4,34.85723028739863,62.17149325430401,34.30986780133683,74.37971963065289,38.08748204045668,6.7588265693172405,bdd_snow
2-4,36.539344660124975,61.93238331680227,36.97021039966463,75.66788556414605,40.49873182731071,7.5134044076822795,cityscapes_clear
2-4,37.7976856914974,62.374266568277925,39.16758183116221,75.94002276024541,41.17483611653023,6.375285723832566,cityscapes_fog01
2-4,36.38954046533072,60.765409898909496,36.851721708150954,75.99981269702229,39.930812290005356,5.37577865775957,cityscapes_fog02
2-4,34.218472710498,57.34986703123502,34.844117253860965,77.17738016389339,37.42114928309434,3.3038716284842957,cityscapes_fog03
2-4,34.65732883600153,66.1294598469751,30.822664853771194,82.20009398984388,48.49334347712416,14.013603938090785,acdc_fog
2-4,35.393850272329665,66.76579122791468,33.15864467790319,73.30035253751998,44.900434425015526,13.213008980863647,acdc_rain
2-4,39.450435625048826,70.72257641275525,39.0677422468059,77.3291821895063,48.78531186790318,13.693382718615323,acdc_snow
2-4,13.038337388993583,36.080493059763896,5.666937310531795,26.93066546360286,17.86152644552155,3.1777460163100306,providentia_fog
2-4,32.176600856205354,58.81719294109315,31.505112928085765,56.7769645239032,49.23919338774771,10.956792566824598,providentia_snow
2-4,51.89604927722884,81.48997642661098,55.181341138607856,78.9611886887862,40.326847028677236,7.331824906538357,midjourney_snow
2-4,51.49063271548784,83.40632505367634,55.770862426175384,71.97431085082677,39.56994532040954,6.121947054173041,midjourney_rain
2-4,52.23586526350308,81.45675868307464,56.47034058802266,79.65657022376503,41.1473470240415,4.4426717639976,midjourney_fog
3-0,40.696742904994515,67.761582081506,41.84942788320981,73.27147598996123,42.212062067389034,8.633816418731303,adverse_fog
3-0,35.625932363132826,66.49969583411095,34.10269629101181,70.95461955474119,41.622083912643845,8.395094754700963,adverse_rain
3-0,42.703926363291394,72.27713038701476,42.91244962623264,72.61569032426888,33.645505139742006,7.189232203213219,adverse_snow
3-0,36.42752266729502,67.3997608472816,34.528402934939976,59.98356155827956,31.566701062898726,10.14222390559144,dense_clear_day
3-0,42.945470137831556,71.490972516794,46.243887676510795,71.01982719118807,41.47265219169818,12.738791837699864,dense_light_fog_day
3-0,36.466760175864394,68.48062324314976,34.4076222801043,57.494371876921626,27.503985611397848,7.306946353064468,dense_light_fog_night
3-0,49.96125086040151,76.01231987105831,55.67375022231179,75.04256047467341,41.376767062034645,7.431365191053027,dense_fog_day
3-0,38.52176303493722,67.0432740786781,41.30280216356906,54.625253083198274,37.34057743162742,7.771187156214671,dense_fog_night
3-0,29.880375373468134,61.98820607084623,25.223174451932255,43.135207702175755,24.514608218059468,7.552770006383967,dense_rain
3-0,34.74147312127064,64.43762651339483,32.51470361466545,55.18343442036522,30.05898833723457,11.00119038243963,dense_snow_day
3-0,33.62105009031156,62.085896114788376,32.510256614998816,59.55684416163827,26.122201577157544,6.531717951197141,dense_snow_night
3-0,45.509029034836466,75.6083455658371,47.21328528030163,66.06114176473993,38.23587853545769,20.214277138962284,dawn_fog
3-0,48.02386163472344,76.92172919363249,50.39278529979231,69.33259008175408,44.96496339380601,18.003268560042475,dawn_sand
3-0,44.598923376814966,77.16304853556512,44.63925231139001,61.73152877091346,36.050731591219154,6.292598992813504,dawn_rain
3-0,43.010108446008424,70.58082366146945,44.99273298760429,60.853720656336286,29.70712970204271,4.451084372700485,dawn_snow
3-0,24.912174553224293,54.374920130609794,20.319183731718223,39.71115728089924,21.17060361339759,8.82878074463681,nuscenes_clear
3-0,19.927995533683475,47.975667339707975,13.39602237993863,31.621596967531847,18.087571357111894,3.75971686810936,nuscenes_rain
3-0,33.94462257945651,62.2518610992646,32.68523700777939,75.51609902089756,45.894365068779294,7.928613748159121,bdd_clear
3-0,34.60359202001528,63.83648248748598,33.490000156584706,69.57628602415775,41.09730052659352,8.396200192906853,bdd_rain
3-0,35.42178147303581,63.732953063936534,34.99868698266006,75.04969903816165,39.2531254992269,7.707527362362204,bdd_snow
3-0,36.16308499724369,62.74235231740022,35.97472943603703,75.81471052446533,40.61534114667854,7.631950453382003,cityscapes_clear
3-0,37.39959235553339,63.01750067388598,38.15908232114582,75.59921385405556,40.83202604737723,7.0640316831446865,cityscapes_fog01
3-0,36.04405276363428,61.39491338421345,36.89088100660826,75.72979494826942,39.86653053255315,5.748650696320825,cityscapes_fog02
3-0,34.366470336185294,58.265868257885245,35.535631908437246,76.44223717434726,38.627848086291124,3.987574798566773,cityscapes_fog03
3-0,39.181372718892895,69.30074131902924,38.92331796624675,82.61154337294175,54.56426997622012,19.255367894723253,acdc_fog
3-0,38.67296112025901,68.41561609010104,39.01604119531695,75.38304804582742,49.704081526811784,15.821860871120268,acdc_rain
3-0,42.858002157764034,71.88459779773247,45.16009716420086,79.97598599101521,53.716572496035994,15.841976568742425,acdc_snow
3-0,12.185840206687617,34.866576493969845,4.627520645711375,28.598131335062217,16.46682518576643,1.785695745605878,providentia_fog
3-0,27.64271427676499,60.05305206830079,22.420070752558303,59.04306829091828,40.88511914382808,8.05407949318628,providentia_snow
3-0,54.922502136116556,82.97598239409551,59.40299694870374,80.96759517947764,44.50996937642533,10.162650394885912,midjourney_snow
3-0,53.72621677424607,84.91264998664725,59.36268251706826,73.64643998379226,42.421568008729906,8.178965618732956,midjourney_rain
3-0,55.57564867485566,84.17414204870144,60.97132775763953,81.29979807322711,46.34968610865434,6.380582849399999,midjourney_fog
3-1,39.26359652864384,67.4455987477432,40.741120315186656,70.73188621216138,39.7144195484785,8.223921004056562,adverse_fog
3-1,35.637486092115225,66.42248301420548,34.435059236717244,71.05471888286166,41.05172122299079,8.379028510545714,adverse_rain
3-1,40.29416773410588,70.44342865189083,40.280250977542245,69.03868954479489,30.875504641232393,7.724875935879876,adverse_snow
3-1,34.94202569596269,66.52630473456358,31.92999772962492,57.587115467225466,29.792027053564624,10.104939182038539,dense_clear_day
3-1,42.30570470103169,71.30998474999556,45.52625145088627,69.38896956328895,40.31062488478799,12.657918915150873,dense_light_fog_day
3-1,35.82352430315954,68.67582649863931,32.57734155756604,56.012300444844655,26.704282841816156,6.922075795488965,dense_light_fog_night
3-1,49.12229295511737,74.87114603063041,56.06684425702378,72.96158626759912,40.2190105700578,7.068995382651982,dense_fog_day
3-1,37.376047491767046,67.0325627774656,39.607747721460335,53.479573553300405,35.480450176296856,9.181672410259372,dense_fog_night
3-1,30.354669809758626,63.647108087196294,25.468114764570675,43.84790453105693,24.759442106693392,8.749197214373355,dense_rain
3-1,32.851663061315826,63.65013426419422,30.478560567735517,51.3793616739459,28.037745733129533,11.873445301932666,dense_snow_day
3-1,32.86014461142742,62.38043058636392,31.077140741218717,58.45166465810089,25.02642681292551,6.67789270697565,dense_snow_night
3-1,44.83579111004271,74.88797837416436,46.54025373440241,66.26755837062936,36.82151744318135,19.597044598591733,dawn_fog
3-1,46.00612217370829,74.50461260495749,48.5849335484945,66.50816399530973,43.57710583650439,15.215910488812263,dawn_sand
3-1,43.23233187273271,76.16113517817105,43.37882440462204,61.04724929147668,34.31721429352903,6.560157319917874,dawn_rain
3-1,40.13291006794258,70.36510749082493,40.63937267019859,57.106700711866495,27.203141198023424,3.5966240535913276,dawn_snow
3-1,24.591058181853704,54.968703215983375,19.333688368892435,39.59370555153712,20.315076796369194,9.180120594659137,nuscenes_clear
3-1,20.025206665898583,48.33155907556168,13.599969466832501,32.16739854511746,17.549476659476724,4.090202221264132,nuscenes_rain
3-1,34.29607509507095,62.48710789716022,33.38796301764774,75.8814983156041,45.27861692952682,8.24290602587368,bdd_clear
3-1,35.3438820718428,65.10193338070953,34.88039155444567,69.70534032659116,41.36135117054545,8.89473185711311,bdd_rain
3-1,35.510940122021836,63.64792097135011,35.16188513082123,73.59844026828102,39.371371848476386,7.4919521268884655,bdd_snow
3-1,37.44336580817686,63.38724279168569,37.873196985576676,76.8702582955527,41.323649713097616,7.643814266759344,cityscapes_clear
3-1,38.3153577337204,63.17430104213451,39.374111062508845,76.63137275846466,41.24340962711919,6.447702440727984,cityscapes_fog01
3-1,36.94558591708354,61.58215980109081,38.15985163070942,76.74338489307337,40.557125229011675,5.2760443403924375,cityscapes_fog02
3-1,34.91769976589666,58.14450631518022,35.80220308179921,77.91096590265299,38.59367396668873,3.5191148944484376,cityscapes_fog03
3-1,37.26895806588866,69.26703708940873,35.713137969720094,81.2159180963051,51.494954453669585,17.053206818498612,acdc_fog
3-1,35.308035576953515,66.93981093181327,33.30418365258252,71.78262401404794,45.199266927192575,13.179504613505841,acdc_rain
3-1,39.30486287597547,70.8599809909134,40.18047346367931,74.58888082969564,48.888928655639646,13.80640544395282,acdc_snow
3-1,13.965575813222847,36.74650115043934,6.551399912848339,29.820733568995095,18.450930817470947,3.0475893724423733,providentia_fog
3-1,32.03157587131568,61.70020770025935,30.11338867134147,58.388594073344436,47.65384200365121,11.102611713933523,providentia_snow
3-1,50.21664697794284,81.72855266920624,54.45895197703551,75.73639688018343,38.89894575652061,7.589632718002156,midjourney_snow
3-1,51.54927566046157,84.00408674639634,56.80876023712681,71.2360856200141,40.241744285960415,5.889296871952446,midjourney_rain
3-1,51.0209616042821,82.39188382637607,56.027526485258306,76.0586246610996,41.532124823069395,4.018218921069884,midjourney_fog
3-2,39.89845636990916,66.57730770345597,41.09734354256,72.50835151192516,40.633060548017525,7.8003470878256085,adverse_fog
3-2,35.67765595637613,66.12345310957488,34.52971776053552,72.0048161897229,40.872857318722964,8.125062168826743,adverse_rain
3-2,41.70027563155501,71.00645108137404,41.59407885813705,71.44712944478884,33.22464932049891,7.159058552223117,adverse_snow
3-2,35.903414425525156,66.3517014112209,33.528893931811076,59.500077558840836,31.004590677238603,10.320246394168047,dense_clear_day
3-2,43.27730962816992,70.9298791247295,46.7250370509972,70.87689023674652,41.878051026822035,12.460868923891487,dense_light_fog_day
3-2,36.99118599030923,67.90753840079785,35.47988759599495,58.22256574852241,28.031548666429135,6.303422548832834,dense_light_fog_night
3-2,49.85799863355353,74.02240058752795,56.222924032442066,74.75929715252428,41.10803059510921,6.970996335521795,dense_fog_day
3-2,38.62363662999776,66.09779393447242,42.04570792642753,54.97815093346748,37.68314687018901,6.248689627158881,dense_fog_night
3-2,30.74559919367194,62.49585655249794,26.175998071353217,45.56195443603055,24.543115387569557,8.369371125758432,dense_rain
3-2,34.198031650070845,64.13418320998296,31.85039455800613,54.95050836855208,29.60713988368046,8.92112252077303,dense_snow_day
3-2,33.01171443758866,61.23755809237154,32.50934736770238,59.6676133277719,25.484200654298366,6.3665497542398395,dense_snow_night
3-2,44.76115251587476,73.50563675720474,48.39026352871595,66.03543844036142,37.511194609034796,18.798883820406438,dawn_fog
3-2,47.37120038789536,74.37840452468119,49.74764650001994,69.16792267824788,44.4380145363817,15.758803378650917,dawn_sand
3-2,44.215443385628745,75.11646599553923,46.029872833813755,62.1073209048821,35.61930943120441,3.632146222722533,dawn_rain
3-2,41.257581416585225,69.99711586935892,42.11877370370497,58.80912451328712,28.30955401729441,3.58893766184223,dawn_snow
3-2,24.212002098994066,54.13178631304949,18.79044333941459,39.19840144575499,20.87122435881699,8.60691069461054,nuscenes_clear
3-2,19.432146921646435,47.75551715452505,12.911246331400033,31.475855997076252,17.71974481752892,3.5101651585392384,nuscenes_rain
3-2,33.954748508322865,62.0702356283723,32.67793120657463,76.40143731106383,45.211811943318814,7.404728756175631,bdd_clear
3-2,34.92889070304771,63.94318292255057,34.83226052445526,69.93550270186086,41.080233428451834,8.113665893394781,bdd_rain
3-2,35.064979040938056,62.422200576685746,34.86489260477383,73.86550482378738,38.80313339237979,6.870573762000692,bdd_snow
3-2,37.413030427501084,63.43957995422371,38.190268814008256,76.12940398315254,42.320409833625874,7.4390433271829925,cityscapes_clear
3-2,38.117398572362674,62.70757090510079,39.78954775881649,76.10316415450718,41.856469143841636,6.398376788728894,cityscapes_fog01
3-2,36.757117449150115,61.75815587857536,37.689586326263154,76.87028080499574,40.363598515217554,5.246857443646084,cityscapes_fog02
3-2,34.44996027658628,57.05471048772738,35.47092901147269,77.25143047749414,38.1377659909658,3.196768288587816,cityscapes_fog03
3-2,36.6169733202751,67.30624315888211,35.4855262980095,82.00851466633782,52.713304064820555,15.789159778237272,acdc_fog
3-2,35.272917625790726,66.44392846165044,32.95678500298487,73.7332902293516,46.81703500301632,11.881203198992619,acdc_rain
3-2,39.232509865237894,69.24891379026602,40.442097785154374,77.96150187951393,50.65804947119889,11.622515299391559,acdc_snow
3-2,12.155416509151264,33.042966976539574,5.336397421696291,29.315155875119498,15.784140385727822,2.2758927946874734,providentia_fog
3-2,30.431134361287587,60.22203567291435,27.207925778084473,60.55712722095571,47.467895067264536,7.802011786024236,providentia_snow
3-2,52.82912177903464,81.75710995431511,56.768401531062594,80.28411855666162,40.95573876443777,7.357447952200855,midjourney_snow
3-2,52.97643809967766,83.9679142723171,58.09571962683986,74.2712767566846,40.730834497171934,6.541828003655209,midjourney_rain
3-2,52.824827433996326,80.71827843423821,57.78097870009245,80.26233147698876,42.48704422675989,3.731153763605386,midjourney_fog
3-3,39.35045961051017,66.60969834398264,40.317058552683186,72.33657322442423,39.431898325867124,7.734967606721728,adverse_fog
3-3,34.269515847390444,65.13626220526699,32.22813322237933,71.215428343094,39.318908896228386,7.121227353402902,adverse_rain
3-3,40.9114106214031,70.67186424380535,41.03218260768537,70.36414358839819,32.05772770259435,7.892127388879637,adverse_snow
3-3,36.68326282192322,68.01886768051006,34.058532302779405,61.633916300510315,31.317722546591263,9.66747793008816,dense_clear_day
3-3,42.33250735816058,71.23719468711298,44.16647360070504,71.61670924196277,39.383117582240544,12.817381480649686,dense_light_fog_day
3-3,36.953390662328076,68.61230744777103,34.983555786983175,59.35022880987367,26.966125996897123,6.621323308020511,dense_light_fog_night
3-3,48.67071556441052,74.26908254054229,54.7703752296784,74.98827653004378,38.61184477199818,6.022235412335808,dense_fog_day
3-3,38.20342510856527,66.29932897811682,40.81838531236101,55.8812502039999,35.945215657883914,7.246014529063978,dense_fog_night
3-3,31.062371039772263,62.97762314709473,26.581537582211517,46.810864454819715,24.70072312389913,6.693801672670357,dense_rain
3-3,34.341879886008016,64.00791549482673,31.688439555992677,56.528357529890826,28.415217636996402,11.20187166860479,dense_snow_day
3-3,32.91434351741468,60.77519667047834,31.49336864436083,60.99981185965825,24.2535589300132,6.228778411154041,dense_snow_night
3-3,44.64662595769274,74.13097411371655,47.15942072662498,66.07707546862353,37.78216208402142,17.168798251259314,dawn_fog
3-3,46.51550952138581,75.27248730882236,49.133768958566925,68.6695730217853,43.14851164702669,15.429821621835426,dawn_sand
3-3,43.35187025526911,76.56030296197046,42.59949777007238,61.01954225526889,35.09125135573359,6.182383794932476,dawn_rain
3-3,40.7064184263458,69.53399644643558,42.233561327062816,58.63832589614665,27.078467200765623,4.26255091665027,dawn_snow
3-3,24.35674053762706,55.62672519999307,18.282433329398785,39.95057712088258,20.755578618834356,8.460368513444777,nuscenes_clear
3-3,20.037762097275966,48.21243290639083,12.666843477835993,33.016496959907236,17.558581730377163,3.5704221523249027,nuscenes_rain
3-3,32.3427647020325,61.11705875027506,30.445025037586742,75.46527549086301,42.43681683121371,6.787322765817002,bdd_clear
3-3,33.468840722650384,63.43052039855065,31.276781731444437,70.33736270939805,38.017484173445155,7.188456866516861,bdd_rain
3-3,33.25721182978955,61.71250805856744,32.137526882546645,73.82712290528572,35.44648837860248,5.974695136838312,bdd_snow
3-3,34.44066043343686,61.20150046362664,34.14541422323792,74.38920193301063,37.84564449734034,6.50607730025574,cityscapes_clear
3-3,35.28451613331842,61.41990997182152,35.01368723740003,74.05265528604666,37.67976354062327,5.5811907776839025,cityscapes_fog01
3-3,34.012575281912575,59.865192662820895,33.369572571796894,74.5391502119706,35.978438921737435,4.719293113662794,cityscapes_fog02
3-3,32.411014650477114,56.93001912593941,31.758360530935303,75.39445992431432,34.884356914794665,3.0244938296733905,cityscapes_fog03
3-3,32.649862865799015,65.10594811444086,26.9939502804441,81.12805613554596,45.915727449818654,11.77798197835852,acdc_fog
3-3,32.344538001963855,64.4083920015475,28.27986795270297,72.1211078046577,42.057414967041304,9.347409992553594,acdc_rain
3-3,35.70203815814077,68.93705343074039,32.04646337152705,75.05984886388792,43.78356514940467,10.782246988788762,acdc_snow
3-3,13.809879563341102,35.660013001050025,6.842164941879189,30.796076760306452,18.000244509960126,2.933057081997783,providentia_fog
3-3,31.129552782028323,60.96778200246777,27.931339917359466,61.33267634905531,46.76056094759222,9.744768065196014,providentia_snow
3-3,52.68187357235203,81.31677803169264,56.8345204624237,79.91676210129152,41.04588293803381,7.748488489376324,midjourney_snow
3-3,53.36940158371124,83.40856779828634,58.569417178105084,74.787701521671,41.12573822978332,6.916362036570196,midjourney_rain
3-3,53.95072261395166,81.92121867632916,59.57162954109022,81.34682245901678,43.692223600578046,4.7451295373215014,midjourney_fog
3-4,37.45146907537733,64.71854545027372,39.25231314725865,71.23232746398912,38.29342382020586,6.085820384159439,adverse_fog
3-4,33.85220548306733,65.12914766138162,32.992220836122286,69.77763428027212,39.05362572106353,7.882857567336739,adverse_rain
3-4,39.141238978444484,70.02219675772487,38.19664878783772,68.18582497760286,30.930025382739302,6.588350437850051,adverse_snow
3-4,37.634779198420595,68.18840368628972,35.72218762831326,60.45173904466431,33.247655606914684,13.093096907827304,dense_clear_day
3-4,43.48516160945481,70.70649810533548,46.22700478994043,71.03321275475253,41.928693541675784,14.394610430952639,dense_light_fog_day
3-4,36.722724212506776,67.76525468933167,34.519912662444675,58.38189310087487,28.30939678696428,7.268085164128093,dense_light_fog_night
3-4,49.313952639582816,73.68926829188474,55.58103896689551,74.61236169596846,40.184236127396034,8.413865281967873,dense_fog_day
3-4,38.757248641990536,65.59930314681564,42.95462307714452,54.5801629186454,37.2954938457778,7.423779011819192,dense_fog_night
3-4,30.84727836085561,61.3413690100227,26.79791721952885,43.84520666653256,26.52699721323844,8.83989177584676,dense_rain
3-4,35.231382802073554,64.74148820799658,32.805840660298294,55.78910332868568,30.79886998642462,11.427285483655114,dense_snow_day
3-4,33.52309211547085,60.50014639167017,33.23057935591851,59.4802003082137,26.379426413604563,6.845767598603815,dense_snow_night
3-4,43.14094870635816,71.86289293939852,44.451917286760455,65.4842380236782,35.46448764740487,15.643165335751386,dawn_fog
3-4,45.10473713982513,73.08990262763074,47.3680390875392,67.36704619575994,41.57632609417609,13.848857407269616,dawn_sand
3-4,41.19885726672655,73.04744277652941,40.60039256238349,60.56233011857296,31.2227220163028,4.385757069455428,dawn_rain
3-4,39.77416933153389,67.42360712248548,42.083988856292365,57.71388183176659,26.303414420321996,3.926991364136919,dawn_snow
3-4,24.729938833880475,54.932582311399145,19.748138069004696,38.35052275957278,22.107741996703627,9.605631343189971,nuscenes_clear
3-4,19.62951992837644,47.208376924925005,12.262839111580735,31.728090188888284,17.632034998009395,4.271677039077164,nuscenes_rain
3-4,32.51578569485764,60.261446392036945,31.435252732510726,74.55477359822453,43.64418237865511,7.114311759040945,bdd_clear
3-4,33.171915647934,62.773227319431705,31.595106435726073,68.09272077384179,39.25697439512913,7.615552497257107,bdd_rain
3-4,33.58187825816716,61.56581781721246,32.94669868722502,72.7738504331836,36.861971480547524,6.4558182672438384,bdd_snow
3-4,34.528733841735296,60.55526947645609,34.7653676807383,72.65315338417182,39.085541351631896,7.098779481068887,cityscapes_clear
3-4,35.65485519978605,60.18243167889089,36.52652458378438,73.80393467547319,38.893446548481016,5.820506614011292,cityscapes_fog01
3-4,34.344790231700486,58.73562779689803,35.36510650737325,73.30178636870343,38.14665572106921,4.867554669295811,cityscapes_fog02
